{PERIODS};ELECTRICITY;HEAT_LOW_T_SH;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;SOLAR
2235;8.77E-05;0.000114155;2.38E-06;0.000114155;0;0.004324676;0;0.699287097;0.254628358;0
2236;8.81E-05;0.000114155;8.30E-06;0.000114155;0;0.004324676;0;0.711311689;0.251919547;0
2237;8.79E-05;0.000114155;2.49E-05;0.000114155;0;0.007207793;0;0.702740819;0.253273953;0
2238;8.93E-05;0.000114155;6.93E-05;0.000114155;0.00E+00;0.007207793;0;0.706434187;0.253951157;0
2239;8.44E-05;0.000114155;0.000143;0.000114155;0.049524306;0.008649351;0;0.678282828;0.255305563;0.03064696
2240;8.85E-05;0.000114155;0.00019;0.000114155;0.262731613;0.015857144;0;0.701443911;0.25259675;0.222514659
2241;9.29E-05;0.000114155;0.000168;0.000114155;0.476956655;0.023064937;0;0.705954895;0.255644164;0.425249143
2242;9.65E-05;0.000114155;0.000165;0.000114155;0.65768672;0.043246756;0;0.70278311;0.259368781;0.599413175
2243;9.97E-05;0.000114155;0.000179;0.000114155;0.786906255;0.085051954;0;0.696947024;0.253951157;0.724528939
2244;1.01E-04;0.000114;0.000196;0.000114155;0.856424132;0.136948062;0;0.694621048;0.504854898;0.791584553
2245;1.02E-04;0.000114;0.000195;0.000114155;0.858878186;0.184519494;0;0.730525661;0.506547907;0.794038608
2246;1.02E-04;0.000114;0.000185;0.000114155;0.794268419;0.211909106;0;0.731145922;0.508240915;0.731891103
2247;1.04E-04;0.000114;0.000199;0.000114155;0.669136241;0.213350665;0;0.73225957;0.504516297;0.610862696
2248;1.04E-04;0.000114;0.000216;0.000114155;0.492501739;0.197493521;0;0.706687931;0.495712656;0.440794227
2249;1.04E-04;0.000114;0.000224;0.000114155;0.280730751;0.162896116;0;0.72302615;0.507902313;0.23887229
2250;1.08E-04;0.000114;0.000198;0.000114155;0.065865521;0.102350657;0;0.703544339;0.741198775;0.043705159
2251;1.28E-04;0.000114;1.37E-04;0.000114155;0.00E+00;0.070636369;0;0.775818759;0.838716019;0
2252;1.30E-04;0.000114;9.07E-05;0.000114155;0;0.049012991;0;0.780823133;0.88950625;0
2253;1.28E-04;0.000114;6.33E-05;0.000114155;0;0.033155847;0;0.779046933;0.884427226;0
2254;1.20E-04;0.000114;4.11E-05;0.000114155;0;0.023064937;0;0.735431356;0.874607782;0
2255;1.11E-04;0.000114;2.46E-05;0.000114155;0;0.015857144;0;0.721743339;0.600001932;0
2256;1.02E-04;0.000114;8.08E-06;0.000114155;0;0.014415585;0;0.71757068;0.246501922;0
2257;9.89E-05;0.000114155;6.77E-06;0.000114155;0;0.018740261;0;0.539682844;0.210271558;0
2258;9.55E-05;0.000114155;3.75E-06;0.000114155;0;0.017298703;0;0.472779315;0.215011979;0
2259;9.36E-05;0.000114155;2.38E-06;0.000114155;0;0.02018182;0;0.469339689;0.215011979;0
2260;9.21E-05;0.000114155;8.30E-06;0.000114155;0;0.02018182;0;0.389749015;0.21094876;0
2261;9.30E-05;0.000114155;2.49E-05;0.000114155;0;0.018740261;0;0.387352555;0.217720791;0
2262;9.72E-05;0.000114155;6.93E-05;0.000114155;0;0.02018182;0;0.44211872;0.208917152;0
2263;9.94E-05;0.000114155;0.000143;0.000114155;0.048687137;0.033155847;0;0.428754929;0.212303167;0.029809791
2264;1.09E-04;0.000114155;0.00019;0.000114155;0.259415766;0.098025981;0;0.503327134;0.251580946;0.219198812
2265;1.19E-04;0.000114;0.000168;0.000114155;0.472811847;0.142714296;0;0.545533027;0.248194931;0.421925089
2266;1.23E-04;0.000114;0.000165;0.000114155;0.652721158;0.188844169;0;0.545377962;0.251919547;0.594447612
2267;1.26E-04;0.000114;0.000179;0.000114155;0.781119938;0.240740277;0;0.563576963;0.25022654;0.718742622
2268;1.27E-04;0.000114;0.000196;0.000114155;0.847371213;0.291194826;0;0.549677494;0.252258149;0.782531635
2269;1.25E-04;0.000114155;0.000195;0.000114155;0.663743886;0.343090934;0;0.488328113;0.255644164;0.222998904
2270;1.30E-04;0.000114155;0.000185;0.000114155;0.274049813;0.387779249;0;0.512912974;0.267495218;0.016333008
2271;1.32E-04;0.000114155;0.000199;0.000114155;0.356781832;0.412285744;0;0.521610716;0.269865429;0.048178269
2272;1.32E-04;0.000114155;0.000216;0.000114155;0.330189397;0.405077951;0;0.558586687;0.485893213;0.102019742
2273;1.27E-04;0.000114155;0.000224;0.000114155;0.261960104;0.3373247;0;0.520891778;0.466931526;0.215177117
2274;1.29E-04;0.000114155;0.000198;0.000114155;0.022981116;0.172987025;0;0.614240953;0.742891782;0
2275;1.47E-04;0.000114155;1.37E-04;0.000114155;0.00E+00;0.093701305;0;0.782881269;0.875962188;0
2276;1.45E-04;0.000114155;9.07E-05;0.000114155;0;0.056220783;0;0.770588838;0.87630079;0
2277;1.41E-04;0.000114;6.33E-05;0.000114155;0;0.044688315;0;0.71086059;0.873591978;0
2278;1.31E-04;0.000114;4.11E-05;0.000114155;0;0.037480522;0;0.605923826;0.860725118;0
2279;1.20E-04;0.000114;2.46E-05;0.000114155;0;0.033155847;0;0.542699565;0.346050775;0
2280;1.09E-04;0.000114;8.08E-06;0.000114155;0;0.031714288;0;0.514548206;0.205192534;0
2281;9.47E-05;0.000114;6.77E-06;0.000114155;0;0.034597405;0;0.384603674;0.210610158;0
2282;9.03E-05;0.000114;3.75E-06;0.000114155;0;0.031714288;0;0.34648586;0.207901347;0
2283;8.89E-05;0.000114155;2.38E-06;0.000114155;0;0.027389612;0;0.352533397;0.196388894;0
2284;8.81E-05;0.000114155;8.30E-06;0.000114155;0;0.030272729;0;0.339761674;0.207562745;0
2285;8.88E-05;0.000114155;2.49E-05;0.000114155;0;0.046129873;0;0.350813585;0.208917152;0
2286;9.37E-05;0.000114155;6.93E-05;0.000114155;0;0.061987017;0;0.347740477;0.209255752;0
2287;9.51E-05;0.000114155;0.000143;0.000114155;0.002462262;0.064870135;0;0.334517655;0.211287362;0
2288;1.04E-04;0.000114;0.00019;0.000114155;0.100099177;0.132623386;0;0.441991848;0.251242344;0.004891695
2289;1.13E-04;0.000114;0.000168;0.000114155;0.350429194;0.204701313;0;0.46826833;0.257675772;0.145240655
2290;1.18E-04;0.000114;0.000165;0.000114155;0.426217633;0.255155862;0;0.463799637;0.252258149;0.108585775
2291;1.21E-04;0.000114;0.000179;0.000114155;0.672657276;0.3373247;0;0.475415421;0.287472709;0.237657573
2292;1.21E-04;1.14E-04;0.000196;0.000114155;0.833418393;0.41661042;0;0.490809154;0.253273953;0.769399568
2293;1.19E-04;1.14E-04;0.000195;0.000114155;0.75790901;0.487246788;0;0.478220687;0.264109203;0.264635762
2294;1.23E-04;1.14E-04;0.000185;0.000114155;0.673535483;0.539142896;0;0.464011089;0.254966961;0.225403714
2295;1.24E-04;1.14E-04;0.000199;0.000114155;0.646959463;0.560766274;0;0.46938198;0.249549336;0.588685918
2296;1.23E-04;1.14E-04;0.000216;0.000114155;0.432553855;0.572298742;0;0.465505352;0.247179126;0.280714336
2297;1.21E-04;1.14E-04;0.000224;0.000114155;0.265940762;0.495896139;0;0.471961698;0.252935353;0.224903054
2298;1.29E-04;0.000114;0.000198;0.000114155;0.058478734;0.266688331;0;0.550340045;0.754742837;0.03795988
2299;1.41E-04;0.000114;1.37E-04;0.000114155;0.00E+00;0.216233782;0;0.730187336;0.854630291;0
2300;1.38E-04;0.000114;9.07E-05;0.000114155;0;0.20758443;0;0.697694155;0.855984698;0
2301;1.34E-04;0.000114;6.33E-05;0.000114155;0;0.171545467;0;0.605839244;0.853614486;0
2302;1.25E-04;0.000114;4.11E-05;0.000114155;0;0.132623386;0;0.498689278;0.861740923;0
2303;1.14E-04;0.000114;2.46E-05;0.000114155;0;0.092259747;0;0.498054921;0.572913809;0
2304;1.04E-04;0.000114155;8.08E-06;0.000114155;0;0.060545459;0;0.466083322;0.186569449;0
2305;9.12E-05;0.000114155;6.77E-06;0.000114155;0;0.043246756;0;0.308579497;0.176750004;0
2306;8.80E-05;0.000114155;3.75E-06;0.000114155;0;0.030272729;0;0.246919985;0.174718395;0
2307;8.56E-05;0.000114155;2.38E-06;0.000114155;0;0.017298703;0;0.282303016;0.186230849;0
2308;8.36E-05;0.000114155;8.30E-06;0.000114155;0;0.01009091;0;0.256844151;0.183860636;0
2309;8.35E-05;0.000114155;2.49E-05;0.000114155;0;0.005766234;0;0.259409772;0.219075198;0
2310;8.48E-05;0.000114155;6.93E-05;0.000114155;0;0.005766234;0;0.260269678;0.217382191;0
2311;0.0000799;0.000114155;0.000143;0.000114155;0.04540412;0.002883117;0;0.227875175;0.212980371;0.026526774
2312;0.000084;0.000114;0.00019;0.000114155;0.153989895;0.007207793;0;0.237771145;0.219413799;0.039905067
2313;0.0000883;0.000114;0.000168;0.000114155;0.46208459;0.01009091;0;0.236742078;0.25259675;0.411197832
2314;0.0000924;0.000114;0.000165;0.000114155;0.638710884;0.025948054;0;0.318264016;0.253273953;0.580437339
2315;0.0000946;1.14E-04;0.000179;0.000114155;0.765476364;0.060545459;0;0.296681778;0.216704986;0.703099048
2316;0.0000961;1.14E-04;0.000196;0.000114155;0.831719431;0.086493513;0;0.275437862;0.220768205;0.767700607
2317;0.0000955;1.14E-04;0.000195;0.000114155;0.832540186;0.100909098;0;0.287955842;0.192325675;0.768521361
2318;0.0000948;1.14E-04;0.000185;0.000114155;0.21085995;0.100909098;0;0.295948743;0.179797418;0.013878953
2319;0.0000964;1.14E-04;0.000199;0.000114155;0.306814319;0.092259747;0;0.316628784;0.182167631;0.027757906
2320;0.000098;1.14E-04;0.000216;0.000114155;0.224747111;0.085051954;0;0.366672514;0.399549819;0.022841588
2321;0.0000989;1.14E-04;0.000224;0.000114155;0.183356478;0.051896108;0;0.406059041;0.42155892;0.065988634
2322;0.000105;0.000114155;0.000198;0.000114155;0.031927337;0.023064937;0;0.432293232;0.724945901;0.00484245
2323;0.000125725;0.000114155;1.37E-04;0.000114155;0.00E+00;0.017298703;0;0.635823192;0.857000503;0
2324;0.000125935;0.000114155;9.07E-05;0.000114155;0;0.02018182;0;0.541261689;0.890860657;0
2325;0.000122012;0.000114155;6.33E-05;0.000114155;0;0.011532468;0;0.505258399;0.887136039;0
2326;0.000114134;0.000114155;4.11E-05;0.000114155;0;0.002883117;0;0.447390933;0.833298395;0
2327;1.04E-04;0.000114;2.46E-05;0.000114155;0;0.002883117;0;0.417576148;0.321671465;0
2328;9.38E-05;0.000114;8.08E-06;0.000114155;0;0.007207793;0;0.406651108;0.199097707;0
2329;9.44E-05;0.000114;6.77E-06;0.000114155;0;0.008649351;0;0.290817498;0.176411404;0
2330;9.01E-05;0.000114;3.75E-06;0.000114155;0;0.002883117;0;0.257083796;0.181151825;0
2331;8.83E-05;0.000114;2.38E-06;0.000114155;0;0.007207793;0;0.25733754;0.180813224;0
2332;8.83E-05;0.000114;8.30E-06;0.000114155;0;0.015857144;0;0.256745472;0.191987074;0
2333;8.94E-05;0.000114;2.49E-05;0.000114155;0;0.023064937;0;0.26642999;0.192664277;0
2334;9.38E-05;0.000114;6.93E-05;0.000114155;0;0.024506495;0;0.327455147;0.214673377;0
2335;0.0000979;0.000114;0.000143;0.000114155;0.026978189;0.018740261;0;0.337576667;0.216027784;0.004817827
2336;0.000106;0.000114;0.00019;0.000114155;0.248672094;0.02018182;0;0.396769235;0.25056514;0.208455141
2337;0.000113775;0.000114;0.000168;0.000114155;0.455493934;0.046129873;0;0.480053275;0.253612554;0.404607176
2338;0.000117196;1.14E-04;0.000165;0.000114155;0.630486927;0.102350657;0;0.475979293;0.259368781;0.573034137
2339;0.000119415;1.14E-04;0.000179;0.000114155;0.616878824;0.123974035;0;0.471961698;0.222461212;0.22127532
2340;0.000118836;1.14E-04;0.000196;0.000114155;0.364283525;0.111000008;0;0.426189307;0.183183434;0.025312058
2341;0.000115224;1.14E-04;0.000195;0.000114155;0.360130509;0.057662342;0;0.362105142;0.19537309;0.035111863
2342;0.000118638;1.14E-04;0.000185;0.000114155;0.332241282;0.014415585;0;0.383377251;0.188601059;0.031024507
2343;0.000121075;1.14E-04;0.000199;0.000114155;0.278104338;0.021623378;0;0.422115326;0.223815619;0.024491304
2344;0.00012099;1.14E-04;0.000216;0.000114155;0.368223145;0.027389612;0;0.391384248;0.233973665;0.183553459
2345;0.000120075;1.14E-04;0.000224;0.000114155;0.204400615;0.017298703;0;0.441625331;0.44796984;0.101806345
2346;0.000121203;1.14E-04;0.000198;0.000114155;0.042359122;0.005766234;0;0.487355431;0.756435845;0.016915743
2347;0.000139699;0.000114;1.37E-04;0.000114155;0.00E+00;0.001441559;0;0.71135398;0.890860657;0
2348;0.00013873;0.000114;9.07E-05;0.000114155;0;0.002883117;0;0.707942547;0.895601078;0
2349;0.000133807;0.000114;6.33E-05;0.000114155;0;0.001441559;0;0.658702338;0.857339103;0
2350;0.00012513;0.000114;4.11E-05;0.000114155;0;0.001441559;0;0.509586124;0.844133644;0
2351;1.13E-04;0.000114;2.46E-05;0.000114155;0;0.004324676;0;0.404705746;0.327766293;0
2352;1.02E-04;0.000114;8.08E-06;0.000114155;0;0.004324676;0;0.34208765;0.207224144;0
2353;1.07E-04;0.000114;6.77E-06;0.000114155;0;0.004324676;0;0.272392949;0.376186314;0
2354;1.02E-04;0.000114;3.75E-06;0.000114155;0;0.005766234;0;0.223998548;0.164560349;0
2355;9.90E-05;0.000114;2.38E-06;0.000114155;0;0.007207793;0;0.224957132;0.162867342;0
2356;9.69E-05;0.000114;8.30E-06;0.000114155;0;0.011532468;0;0.238645149;0.168623568;0
2357;9.75E-05;0.000114;2.49E-05;0.000114155;0;0.012974027;0;0.2446363;0.190294067;0
2358;9.99E-05;0.000114;6.93E-05;0.000114155;0;0.012974027;0;0.291268596;0.194018683;0
2359;0.0000964;0.000114;0.000143;0.000114155;0.03255111;0.011532468;0;0.319138018;0.191309872;0.012032256
2360;0.000106;0.000114;0.00019;0.000114155;0.104178325;0.002883117;0;0.377527068;0.242438704;0.00650858
2361;0.000115795;1.14E-04;0.000168;0.000114155;0.325946098;0.001441559;0;0.397389495;0.243793111;0.114191526
2362;0.000122402;1.14E-04;0.000165;0.000114155;0.363273997;0.007207793;0;0.411246673;0.246501922;0.057953451
2363;0.000124714;1.14E-04;0.000179;0.000114155;0.627195703;0.034597405;0;0.424088881;0.352484205;0.28494122
2364;0.000124925;1.14E-04;0.000196;0.000114155;0.6822601;0.073519486;0;0.430517033;0.343680565;0.278449055
2365;0.000122195;0.000114;0.000195;0.000114155;0.82260906;0.098025981;0;0.401026475;0.343341964;0.758590236
2366;0.000122602;0.000114;0.000185;0.000114155;0.758820047;0.119649359;0;0.415362945;0.344019166;0.696442731
2367;0.000122996;0.000114;0.000199;0.000114155;0.634525038;0.135506503;0;0.431362843;0.34909819;0.576251493
2368;0.000122249;0.000114;0.000216;0.000114155;0.189503927;0.135506503;0;0.40917444;0.377540719;0.013862538
2369;0.000120004;1.14E-04;0.000224;0.000114155;0.105007287;0.115324684;0;0.388156074;0.401920031;0.005696034
2370;0.000119953;1.14E-04;0.000198;0.000114155;0.020518854;0.0591039;0;0.371493627;0.735103948;0
2371;0.000140361;1.14E-04;1.37E-04;0.000114155;0.00E+00;0.025948054;0;0.568200721;0.886120235;0
2372;0.000140731;1.14E-04;9.07E-05;0.000114155;0;0.01009091;0;0.593659588;0.88747464;0
2373;0.000136328;0.000114;6.33E-05;0.000114155;0;0.001441559;0;0.590445512;0.88273422;0
2374;0.000130517;0.000114;4.11E-05;0.000114155;0;0.001441559;0;0.51480195;0.846842457;0
2375;1.21E-04;0.000114;2.46E-05;0.000114155;0;0.001441559;0;0.47452732;0.31828545;0
2376;1.13E-04;0.000114;8.08E-06;0.000114155;0;0.001441559;0;0.403296065;0.173702591;0
2377;1.01E-04;0.000114;6.77E-06;0.000114155;0;0.001441559;0;0.229552697;0.150339085;0
2378;9.63E-05;0.000114;3.75E-06;0.000114155;0;0.001441559;0;0.241605482;0.150677687;0
2379;9.41E-05;0.000114;2.38E-06;0.000114155;0;0;0;0.223392386;0.151693491;0
2380;9.25E-05;0.000114;8.30E-06;0.000114155;0;0;0;0.213200381;0.157111115;0
2381;9.26E-05;0.000114;2.49E-05;0.000114155;0;0;0;0.203092956;0.181151825;0
2382;9.34E-05;0.000114;6.93E-05;0.000114155;0;0;0;0.255321694;0.182167631;0
2383;0.0001;0.000114;0.000143;0.000114155;0.017235837;0;0;0.346514053;0.181829028;0
2384;0.000107;1.14E-04;0.00019;0.000114155;0.179121387;0.002883117;0;0.330373189;0.188601059;0.074064855
2385;0.000114298;1.14E-04;0.000168;0.000114155;0.328359115;0.007207793;0;0.333714137;0.181829028;0.119066805
2386;0.000117617;1.14E-04;0.000165;0.000114155;0.328892605;0.007207793;0;0.338873574;0.179797418;0.039987142
2387;0.000119009;1.14E-04;0.000179;0.000114155;0.43547574;0.023064937;0;0.347317573;0.177427208;0.064494862
2388;0.00011782;0.000114155;0.000196;0.000114155;0.545990287;0.0591039;0;0.422256294;0.159142725;0.121660389
2389;0.000116345;0.000114155;0.000195;0.000114155;0.670654636;0.113883125;0;0.386154325;0.158465522;0.295569987
2390;0.000117205;0.000114155;0.000185;0.000114155;0.618085332;0.17875326;0;0.336463017;0.157449717;0.296349703
2391;0.000119124;0.000114155;0.000199;0.000114155;0.516328232;0.224883133;0;0.406637011;0.155418108;0.276668018
2392;0.000119067;0.000114155;0.000216;0.000114155;0.313684031;0.256597421;0;0.447249964;0.370768689;0.103570967
2393;0.000116444;0.000114155;0.000224;0.000114155;0.172686674;0.214792223;0;0.442259688;0.376863516;0.059422601
2394;0.000116328;1.14E-04;0.000198;0.000114155;0.033462147;0.112441567;0;0.484113162;0.655532585;0.008839522
2395;0.000135829;1.14E-04;1.37E-04;0.000114155;0.00E+00;0.037480522;0;0.714215635;0.873591978;0
2396;0.000135568;1.14E-04;9.07E-05;0.000114155;0;0.011532468;0;0.693422818;0.877316595;0
2397;0.000131868;1.14E-04;6.33E-05;0.000114155;0;0.01009091;0;0.652260089;0.838377418;0
2398;0.000124025;1.14E-04;4.11E-05;0.000114155;0;0.007207793;0;0.518227478;0.831266786;0
2399;1.12E-04;0.000114;2.46E-05;0.000114155;0;0.005766234;0;0.401252024;0.281716483;0
2400;1.03E-04;0.000114;8.08E-06;0.000114155;0;0.005766234;0;0.308283465;0.156772513;0
2401;1.10E-04;0.000114;6.77E-06;0.000114155;0;0.004324676;0;0.207082357;0.13611782;0
2402;1.06E-04;0.000114;3.75E-06;0.000114155;0;0.002883117;0;0.185175892;0.139842436;0
2403;1.02E-04;0.000114;2.38E-06;0.000114155;0;0.004324676;0;0.1687108;0.138488031;0
2404;9.99E-05;0.000114;8.30E-06;0.000114155;0;0.005766234;0;0.16209939;0.173025388;0
2405;1.00E-04;0.000114;2.49E-05;0.000114155;0;0.005766234;0;0.166793633;0.173702591;0
2406;9.63E-05;0.000114;6.93E-05;0.000114155;0;0.007207793;0;0.182807625;0.178104411;0
2407;1.06E-04;0.000114;0.000143;0.000114155;0.042055443;0.005766234;0;0.237066305;0.172009584;0.023998852
2408;1.17E-04;1.14E-04;0.00019;0.000114155;0.243632664;0.004324676;0;0.255237112;0.238036884;0.20341571
2409;0.000128301;1.14E-04;0.000168;0.000114155;0.449609127;0.005766234;0;0.276354156;0.23465087;0.398722369
2410;0.000134117;1.14E-04;0.000165;0.000114155;0.542707271;0.002883117;0;0.267952449;0.232957861;0.249698037
2411;0.000137627;1.14E-04;0.000179;0.000114155;0.605314398;0.005766234;0;0.260072323;0.153047896;0.224484469
2412;0.000138093;1.14E-04;0.000196;0.000114155;0.811857181;0.023064937;0;0.261806233;0.146953069;0.747838357
2413;0.000136985;1.14E-04;0.000195;0.000114155;0.811865388;0.06919481;0;0.231906867;0.150000483;0.747846564
2414;0.000142098;1.14E-04;0.000185;0.000114155;0.216580607;0.118207801;0;0.249401026;0.148307475;0.017958101
2415;0.00014545;1.14E-04;0.000199;0.000114155;0.624593913;0.191727286;0;0.274155051;0.147968873;0.567141122
2416;1.43E-04;1.14E-04;0.000216;0.000114155;0.452079597;0.233532484;0;0.272181496;0.36670547;0.401192839
2417;1.40E-04;1.14E-04;0.000224;0.000114155;0.247728227;0.183077935;0;0.303701995;0.390068975;0.207511273
2418;1.33E-04;1.14E-04;0.000198;0.000114155;0.035013372;0.072077927;0;0.337365214;0.699550786;0.012032256
2419;1.50E-04;0.000114155;1.37E-04;0.000114155;0.00E+00;0.011532468;0;0.548155036;0.858016307;0
2420;1.52E-04;0.000114155;9.07E-05;0.000114155;0;0;0;0.558163783;0.853275885;0
2421;1.49E-04;0.000114155;6.33E-05;0.000114155;0;0.001441559;0;0.485973942;0.851921479;0
2422;1.41E-04;0.000114;4.11E-05;0.000114155;0;0.002883117;0;0.376822227;0.826187762;0
2423;1.29E-04;0.000114;2.46E-05;0.000114155;0;0.011532468;0;0.309298435;0.282055084;0
2424;1.19E-04;0.000114;8.08E-06;0.000114155;0;0.015857144;0;0.238884796;0.174379794;0
2425;1.12E-04;0.000114;6.77E-06;0.000114155;0;0.012974027;0;0.585131009;0.187585254;0
2426;1.07E-04;0.000114;3.75E-06;0.000114155;0;0.008649351;0;0.593814652;0.187585254;0
2427;1.03E-04;0.000114;2.38E-06;0.000114155;0;0.005766234;0;0.554160285;0.217043589;0
2428;1.02E-04;0.000114155;8.30E-06;0.000114155;0;0.005766234;0;0.524105854;0.241084297;0
2429;1.02E-04;0.000114155;2.49E-05;0.000114155;0;0.005766234;0;0.487468205;0.240745696;0
2430;9.78E-05;0.000114155;6.93E-05;0.000114155;0;0.007207793;0;0.388790432;0.218397994;0
2431;1.02E-04;0.000114155;0.000143;0.000114155;0.000820754;0.008649351;0;0.488722823;0.217720791;0
2432;1.14E-04;0.000114155;0.00019;0.000114155;0.015594329;0.030272729;0;0.54041588;0.219413799;0
2433;1.25E-04;1.14E-04;0.000168;0.000114155;0.032009412;0.047571432;0;0.657532301;0.246501922;0
2434;1.29E-04;1.14E-04;0.000165;0.000114155;0.29285329;0.053337666;0;0.613507918;0.244470313;0.02610819
2435;0.000130545;1.14E-04;0.000179;0.000114155;0.615171655;0.064870135;0;0.591291321;0.216027784;0.218747398
2436;0.000130538;1.14E-04;0.000196;0.000114155;0.491024381;0.074961044;0;0.662099673;0.220091003;0.112656715
2437;0.000130043;1.14E-04;0.000195;0.000114155;0.809345673;0.092259747;0;0.589261379;0.191648472;0.745326849
2438;1.31E-04;1.14E-04;0.000185;0.000114155;0.686109437;0.131181828;0;0.641828439;0.232280658;0.304458754
2439;1.33E-04;1.14E-04;0.000199;0.000114155;0.169838657;0.184519494;0;0.668161308;0.248194931;0.009791597
2440;1.29E-04;1.14E-04;0.000216;0.000114155;0.164093378;0.209025989;0;0.625687574;0.254966961;0.008150089
2441;1.26E-04;1.14E-04;0.000224;0.000114155;0.009028296;0.15857144;0;0.690955873;0.474042158;0
2442;1.24E-04;1.14E-04;0.000198;0.000114155;0.043680536;0.061987017;0;0.712777759;0.76185347;0.025623945
2443;1.38E-04;1.14E-04;1.37E-04;0.000114155;0.00E+00;0.014415585;0;0.752812742;0.897294085;0
2444;1.45E-04;1.14E-04;9.07E-05;0.000114155;0;0.001441559;0;0.759663799;0.867158549;0
